CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,Cluster,Cluster_Desc
15838.0,22,5,28547.78,5,2,1,521,Recent,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
15841.0,165,5,28680.539999999994,2,2,1,221,Hibernating,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
15845.0,153,7,27834.559999999998,3,2,1,321,Others,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
15854.0,24,14,119410.05,5,3,3,533,Recent,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
15856.0,170,32,284153.67,2,5,5,255,At Risk,2,"At Risk – 105 müşteri (Ø R=241g, F=32.4, M=310,802)"
15858.0,284,18,164411.72,1,4,4,144,At Risk,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
15860.0,301,10,64905.3,1,3,2,132,At Risk,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
15862.0,363,40,388888.32,1,5,5,155,At Risk,2,"At Risk – 105 müşteri (Ø R=241g, F=32.4, M=310,802)"
15864.0,28,8,41650.05,5,3,2,532,Recent,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
15867.0,59,78,656902.36,4,5,5,455,Loyal,3,"Champions-A – 72 müşteri (Ø R=71g, F=65.8, M=652,782)"
15880.0,312,46,449924.46,1,5,5,155,At Risk,2,"At Risk – 105 müşteri (Ø R=241g, F=32.4, M=310,802)"
15881.0,28,19,166889.91,5,4,4,544,Potential,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
15882.0,294,11,52563.98,1,3,2,132,At Risk,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
15885.0,13,1,7329.71,5,1,1,511,Recent,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
15889.0,307,37,383933.88,1,5,5,155,At Risk,2,"At Risk – 105 müşteri (Ø R=241g, F=32.4, M=310,802)"
15894.0,309,25,211436.93,1,4,4,144,At Risk,2,"At Risk – 105 müşteri (Ø R=241g, F=32.4, M=310,802)"
15898.0,285,38,238165.28999999998,1,5,4,154,At Risk,2,"At Risk – 105 müşteri (Ø R=241g, F=32.4, M=310,802)"
15899.0,303,4,18569.36,1,2,1,121,Hibernating,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
15910.0,54,28,234674.58,4,5,4,454,Loyal,6,"Loyal – 222 müşteri (Ø R=62g, F=31.2, M=290,770)"
15916.0,125,27,192048.41,3,4,4,344,Others,6,"Loyal – 222 müşteri (Ø R=62g, F=31.2, M=290,770)"
15919.0,301,24,212023.98,1,4,4,144,At Risk,2,"At Risk – 105 müşteri (Ø R=241g, F=32.4, M=310,802)"
15922.0,344,6,62719.57000000001,1,2,2,122,Hibernating,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
15923.0,345,14,76459.53,1,3,3,133,At Risk,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
15938.0,97,4,18837.9,4,2,1,421,Others,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
15939.0,25,7,92207.67,5,2,3,523,Recent,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
15940.0,22,1,15794.4,5,1,1,511,Recent,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
15945.0,260,2,12336.08,1,1,1,111,Hibernating,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
15950.0,209,12,134179.23,2,3,4,234,At Risk,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
15953.0,132,11,134486.08000000002,3,3,4,334,Need Attention,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
15955.0,347,15,115071.19999999998,1,4,3,143,At Risk,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
15965.0,285,9,72374.56,1,3,3,133,At Risk,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
15967.0,73,15,186453.75,4,4,4,444,Promising,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
15971.0,22,3,31588.8,5,1,1,511,Recent,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
15973.0,166,3,18766.4,2,1,1,211,Hibernating,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
15981.0,24,2,24687.6,5,1,1,511,Recent,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
15983.0,220,38,476113.52999999997,2,5,5,255,At Risk,2,"At Risk – 105 müşteri (Ø R=241g, F=32.4, M=310,802)"
15984.0,163,5,71745.76999999999,2,2,2,222,Hibernating,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
15987.0,303,3,41781.06,1,1,2,112,Hibernating,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
15996.0,267,9,151668.9,1,3,4,134,At Risk,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
15998.0,237,48,563015.76,2,5,5,255,At Risk,2,"At Risk – 105 müşteri (Ø R=241g, F=32.4, M=310,802)"
16003.0,208,9,103883.2,2,3,3,233,At Risk,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
16010.0,239,14,126504.0,2,3,3,233,At Risk,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
16011.0,23,33,242616.18,5,5,4,554,Champions,6,"Loyal – 222 müşteri (Ø R=62g, F=31.2, M=290,770)"
16013.0,152,8,38306.0,3,3,2,332,Need Attention,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
16016.0,270,33,350179.58,1,5,5,155,At Risk,2,"At Risk – 105 müşteri (Ø R=241g, F=32.4, M=310,802)"
16019.0,42,9,115095.22,4,3,3,433,Promising,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
16029.0,6,31,243388.07,5,5,4,554,Champions,6,"Loyal – 222 müşteri (Ø R=62g, F=31.2, M=290,770)"
16030.0,16,21,206392.41999999998,5,4,4,544,Potential,6,"Loyal – 222 müşteri (Ø R=62g, F=31.2, M=290,770)"
16033.0,109,50,593747.1399999999,3,5,5,355,Others,3,"Champions-A – 72 müşteri (Ø R=71g, F=65.8, M=652,782)"
16034.0,136,2,46769.76,3,1,2,312,Others,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
16037.0,202,7,61266.450000000004,2,2,2,222,Hibernating,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
16042.0,135,5,27758.42,3,2,1,321,Others,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
16043.0,65,8,88247.34000000001,4,3,3,433,Promising,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
16048.0,353,5,59597.2,1,2,2,122,Hibernating,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
16059.0,117,21,181340.56,3,4,4,344,Others,6,"Loyal – 222 müşteri (Ø R=62g, F=31.2, M=290,770)"
16062.0,249,5,38893.19,2,2,2,222,Hibernating,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
16065.0,261,39,349897.22,1,5,5,155,At Risk,2,"At Risk – 105 müşteri (Ø R=241g, F=32.4, M=310,802)"
16081.0,278,14,73271.88,1,3,3,133,At Risk,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
16083.0,222,8,28398.67,2,3,1,231,At Risk,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
16085.0,87,12,146461.28,4,3,4,434,Promising,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
16086.0,285,5,36187.28,1,2,2,122,Hibernating,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
16094.0,153,1,4282.24,3,1,1,311,Others,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
16098.0,364,5,95764.32,1,2,3,123,Hibernating,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
16109.0,8,3,22198.61,5,1,1,511,Recent,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
16110.0,23,69,698725.88,5,5,5,555,Champions,3,"Champions-A – 72 müşteri (Ø R=71g, F=65.8, M=652,782)"
16112.0,138,5,49736.84,3,2,2,322,Others,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
16122.0,137,8,94976.82,3,3,3,333,Need Attention,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
16124.0,48,8,73089.33,4,3,3,433,Promising,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
16125.0,281,11,47746.27,1,3,2,132,At Risk,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
16133.0,47,7,83961.21,4,2,3,423,Others,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
16134.0,174,12,104534.39,2,3,3,233,At Risk,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
16138.0,291,1,4435.12,1,1,1,111,Hibernating,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
16140.0,328,6,27140.399999999998,1,2,1,121,Hibernating,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
16143.0,178,12,142806.55,2,3,4,234,At Risk,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
16145.0,136,17,124043.20999999999,3,4,3,343,Others,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
16150.0,153,14,54327.560000000005,3,3,2,332,Need Attention,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
16153.0,180,7,41031.3,2,2,2,222,Hibernating,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
16156.0,20,13,124276.13999999998,5,3,3,533,Recent,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
16161.0,22,64,629252.35,5,5,5,555,Champions,3,"Champions-A – 72 müşteri (Ø R=71g, F=65.8, M=652,782)"
16163.0,256,4,26651.7,1,2,1,121,Hibernating,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
16168.0,77,3,33614.96,4,1,2,412,Others,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
16186.0,341,2,42499.0,1,1,2,112,Hibernating,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
16191.0,29,15,148252.36,5,4,4,544,Potential,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
16202.0,224,7,35623.44,2,2,2,222,Hibernating,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
16203.0,136,11,26510.02,3,3,1,331,Need Attention,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
16206.0,118,11,92527.25,3,3,3,333,Need Attention,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
16210.0,17,20,259448.66999999998,5,4,5,545,Potential,6,"Loyal – 222 müşteri (Ø R=62g, F=31.2, M=290,770)"
16218.0,362,17,175547.32,1,4,4,144,At Risk,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
16221.0,286,4,52389.719999999994,1,2,2,122,Hibernating,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
16222.0,67,71,682140.8300000001,4,5,5,455,Loyal,3,"Champions-A – 72 müşteri (Ø R=71g, F=65.8, M=652,782)"
16233.0,124,6,55419.9,3,2,2,322,Others,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
16235.0,119,7,35706.72,3,2,2,322,Others,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
16241.0,166,30,384610.76,2,5,5,255,At Risk,2,"At Risk – 105 müşteri (Ø R=241g, F=32.4, M=310,802)"
16244.0,346,28,329831.88,1,5,5,155,At Risk,2,"At Risk – 105 müşteri (Ø R=241g, F=32.4, M=310,802)"
16250.0,364,8,111725.04000000001,1,3,3,133,At Risk,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
16252.0,266,12,101973.98999999999,1,3,3,133,At Risk,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
16255.0,168,24,255648.47999999998,2,4,5,245,At Risk,2,"At Risk – 105 müşteri (Ø R=241g, F=32.4, M=310,802)"
16262.0,222,2,5011.53,2,1,1,211,Hibernating,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
16265.0,252,10,195723.56,1,3,4,134,At Risk,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
16270.0,173,23,184863.6,2,4,4,244,At Risk,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
16271.0,195,4,72313.44,2,2,2,222,Hibernating,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
16274.0,353,32,499126.55,1,5,5,155,At Risk,2,"At Risk – 105 müşteri (Ø R=241g, F=32.4, M=310,802)"
16279.0,141,2,10692.36,3,1,1,311,Others,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
16282.0,168,8,36642.1,2,3,2,232,At Risk,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
16293.0,283,7,63744.0,1,2,2,122,Hibernating,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
16303.0,139,14,161787.15,3,3,4,334,Need Attention,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
16306.0,153,7,35802.56,3,2,2,322,Others,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
16315.0,127,4,71641.92000000001,3,2,2,322,Others,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
16316.0,163,17,126864.10999999999,2,4,3,243,At Risk,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
16321.0,96,2,18642.96,4,1,1,411,Others,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
16326.0,40,14,204417.9,5,3,4,534,Recent,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
16327.0,45,54,593521.66,4,5,5,455,Loyal,3,"Champions-A – 72 müşteri (Ø R=71g, F=65.8, M=652,782)"
16333.0,16,1,14233.96,5,1,1,511,Recent,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
16350.0,141,13,134045.7,3,3,4,334,Need Attention,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
16351.0,137,2,54819.04,3,1,2,312,Others,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
16353.0,12,9,52975.55,5,3,2,532,Recent,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
16359.0,119,4,18446.85,3,2,1,321,Others,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
16365.0,206,6,34280.04,2,2,2,222,Hibernating,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
16367.0,240,14,188732.93,2,3,4,234,At Risk,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
16378.0,20,9,69042.29999999999,5,3,2,532,Recent,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
16385.0,272,9,78193.5,1,3,3,133,At Risk,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
16387.0,91,2,15596.2,4,1,1,411,Others,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
16393.0,240,13,114924.06,2,3,3,233,At Risk,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
16395.0,97,39,283905.39,4,5,5,455,Loyal,6,"Loyal – 222 müşteri (Ø R=62g, F=31.2, M=290,770)"
16401.0,118,10,51815.26,3,3,2,332,Need Attention,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
16402.0,311,27,335644.57,1,4,5,145,At Risk,2,"At Risk – 105 müşteri (Ø R=241g, F=32.4, M=310,802)"
16403.0,32,3,46616.1,5,1,2,512,Recent,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
16405.0,17,1,22732.35,5,1,1,511,Recent,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
16407.0,32,10,93232.2,5,3,3,533,Recent,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
16409.0,59,30,210708.0,4,5,4,454,Loyal,6,"Loyal – 222 müşteri (Ø R=62g, F=31.2, M=290,770)"
16411.0,312,10,127018.71,1,3,3,133,At Risk,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
16419.0,26,7,92778.86,5,2,3,523,Recent,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
16422.0,25,27,239382.46,5,4,4,544,Potential,6,"Loyal – 222 müşteri (Ø R=62g, F=31.2, M=290,770)"
16424.0,157,1,4925.35,3,1,1,311,Others,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
16442.0,223,29,91688.53,2,5,3,253,At Risk,2,"At Risk – 105 müşteri (Ø R=241g, F=32.4, M=310,802)"
16455.0,225,13,128240.24,2,3,3,233,At Risk,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
16456.0,4,42,441475.92,5,5,5,555,Champions,6,"Loyal – 222 müşteri (Ø R=62g, F=31.2, M=290,770)"
16458.0,222,5,16705.1,2,2,1,221,Hibernating,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
16470.0,201,20,189979.59999999998,2,4,4,244,At Risk,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
16473.0,152,4,29247.68,3,2,1,321,Others,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
16477.0,82,30,264359.74,4,5,5,455,Loyal,6,"Loyal – 222 müşteri (Ø R=62g, F=31.2, M=290,770)"
16493.0,124,1,31338.48,3,1,1,311,Others,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
16496.0,57,31,226317.54,4,5,4,454,Loyal,6,"Loyal – 222 müşteri (Ø R=62g, F=31.2, M=290,770)"
16497.0,66,10,150595.95,4,3,4,434,Promising,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
16499.0,214,13,75643.53,2,3,3,233,At Risk,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
16500.0,128,1,3594.77,3,1,1,311,Others,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
16503.0,126,26,163098.15,3,4,4,344,Others,6,"Loyal – 222 müşteri (Ø R=62g, F=31.2, M=290,770)"
16510.0,342,10,24263.11,1,3,1,131,At Risk,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
16515.0,25,16,213780.33999999997,5,4,4,544,Potential,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
16519.0,258,1,27382.9,1,1,1,111,Hibernating,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
16520.0,260,32,289784.94,1,5,5,155,At Risk,2,"At Risk – 105 müşteri (Ø R=241g, F=32.4, M=310,802)"
16523.0,44,18,180102.16,4,4,4,444,Promising,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
16525.0,3,27,215078.81,5,4,4,544,Potential,6,"Loyal – 222 müşteri (Ø R=62g, F=31.2, M=290,770)"
16531.0,70,9,47804.759999999995,4,3,2,432,Promising,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
16532.0,164,1,3253.24,2,1,1,211,Hibernating,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
16539.0,195,14,197118.96,2,3,4,234,At Risk,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
16546.0,337,11,39657.840000000004,1,3,2,132,At Risk,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
16549.0,144,15,153855.24,3,4,4,344,Others,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
16550.0,293,22,161274.99,1,4,4,144,At Risk,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
16551.0,152,8,40215.56,3,3,2,332,Need Attention,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
16552.0,359,4,35397.600000000006,1,2,2,122,Hibernating,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
16553.0,215,5,30517.78,2,2,1,221,Hibernating,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
16554.0,131,1,8803.119999999999,3,1,1,311,Others,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
16556.0,216,9,28198.08,2,3,1,231,At Risk,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
16558.0,81,28,264456.5,4,5,5,455,Loyal,6,"Loyal – 222 müşteri (Ø R=62g, F=31.2, M=290,770)"
16560.0,196,10,128459.93999999999,2,3,3,233,At Risk,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
16565.0,245,2,12326.64,2,1,1,211,Hibernating,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
16567.0,153,14,55669.119999999995,3,3,2,332,Need Attention,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
16570.0,28,11,76349.49,5,3,3,533,Recent,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
16579.0,257,1,5754.92,1,1,1,111,Hibernating,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
16583.0,361,5,119774.19999999998,1,2,3,123,Hibernating,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
16593.0,118,1,3701.09,3,1,1,311,Others,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
16596.0,266,3,30860.339999999997,1,1,1,111,Hibernating,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
16600.0,164,1,29279.159999999996,2,1,1,211,Hibernating,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
16607.0,187,8,37484.87,2,3,2,232,At Risk,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
16612.0,27,14,116523.54000000001,5,3,3,533,Recent,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
16618.0,90,24,140934.47,4,4,4,444,Promising,6,"Loyal – 222 müşteri (Ø R=62g, F=31.2, M=290,770)"
16634.0,336,6,13454.880000000001,1,2,1,121,Hibernating,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
16638.0,121,3,53247.42,3,1,2,312,Others,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
16654.0,291,5,39916.08,1,2,2,122,Hibernating,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
16655.0,132,13,143245.44,3,3,4,334,Need Attention,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
16656.0,59,6,40682.009999999995,4,2,2,422,Others,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
16658.0,293,7,25130.16,1,2,1,121,Hibernating,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
16660.0,79,1,22457.4,4,1,1,411,Others,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
16665.0,236,5,44479.17,2,2,2,222,Hibernating,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
16670.0,109,25,270511.52,3,4,5,345,Others,6,"Loyal – 222 müşteri (Ø R=62g, F=31.2, M=290,770)"
16676.0,157,8,142835.15000000002,3,3,4,334,Need Attention,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
16679.0,271,1,14528.04,1,1,1,111,Hibernating,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
16684.0,15,33,293222.94,5,5,5,555,Champions,6,"Loyal – 222 müşteri (Ø R=62g, F=31.2, M=290,770)"
16686.0,181,51,308297.0,2,5,5,255,At Risk,2,"At Risk – 105 müşteri (Ø R=241g, F=32.4, M=310,802)"
16700.0,53,24,301955.28,4,4,5,445,Promising,6,"Loyal – 222 müşteri (Ø R=62g, F=31.2, M=290,770)"
16701.0,132,9,75409.66,3,3,3,333,Need Attention,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
16705.0,24,28,343438.83999999997,5,5,5,555,Champions,6,"Loyal – 222 müşteri (Ø R=62g, F=31.2, M=290,770)"
16710.0,215,28,228559.68000000002,2,5,4,254,At Risk,2,"At Risk – 105 müşteri (Ø R=241g, F=32.4, M=310,802)"
16711.0,188,1,2149.14,2,1,1,211,Hibernating,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
16713.0,178,49,412719.39,2,5,5,255,At Risk,2,"At Risk – 105 müşteri (Ø R=241g, F=32.4, M=310,802)"
16714.0,61,47,299832.93,4,5,5,455,Loyal,6,"Loyal – 222 müşteri (Ø R=62g, F=31.2, M=290,770)"
16716.0,22,1,7897.2,5,1,1,511,Recent,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
16717.0,19,8,98452.10999999999,5,3,3,533,Recent,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
16718.0,313,28,194057.73,1,5,4,154,At Risk,2,"At Risk – 105 müşteri (Ø R=241g, F=32.4, M=310,802)"
16719.0,164,34,274426.67,2,5,5,255,At Risk,2,"At Risk – 105 müşteri (Ø R=241g, F=32.4, M=310,802)"
16722.0,222,22,175854.61,2,4,4,244,At Risk,2,"At Risk – 105 müşteri (Ø R=241g, F=32.4, M=310,802)"
16725.0,6,67,721801.78,5,5,5,555,Champions,3,"Champions-A – 72 müşteri (Ø R=71g, F=65.8, M=652,782)"
16726.0,230,8,82112.6,2,3,3,233,At Risk,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
16727.0,246,21,220784.36,2,4,4,244,At Risk,2,"At Risk – 105 müşteri (Ø R=241g, F=32.4, M=310,802)"
16730.0,77,9,52060.4,4,3,2,432,Promising,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
16735.0,144,26,244691.07,3,4,4,344,Others,6,"Loyal – 222 müşteri (Ø R=62g, F=31.2, M=290,770)"
16743.0,200,13,147595.2,2,3,4,234,At Risk,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
16745.0,2,28,307923.67,5,5,5,555,Champions,6,"Loyal – 222 müşteri (Ø R=62g, F=31.2, M=290,770)"
16746.0,118,27,186777.71,3,4,4,344,Others,6,"Loyal – 222 müşteri (Ø R=62g, F=31.2, M=290,770)"
16748.0,13,9,99253.04,5,3,3,533,Recent,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
16752.0,345,4,32768.369999999995,1,2,2,122,Hibernating,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
16754.0,336,2,3363.7200000000003,1,1,1,111,Hibernating,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
16755.0,45,7,111428.8,4,2,3,423,Others,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
16757.0,73,6,37290.75,4,2,2,422,Others,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
